VARIABLES = "X" "u" "temp" "rho"          "C2H4"   "H2"  "O2"     "H2O"   "CO"   "CO2" "N2"        "HE"
ZONE I=4 FORMAT=POINT
-0.1       0    300.35    0.000131506736   0         0   0          0       0       0    0         1.0
0.04       0    300.35    0.000131506736   0         0   0          0       0       0    0         1.0
0.041      0    300.35    5.581496e-06     0.065445  0   0.19634    0       0       0    0.738215    0
2.0        0    300.35    5.581496e-06     0.065445  0   0.19634    0       0       0    0.738215    0
